Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
2005-09,221,97,517,150,958,132,454,558,113,1420
2005-10,216,96,512,149,951,131,448,553,113,1415
2005-11,215,96,512,149,943,127,444,547,112,1409
2005-12,213,95,508,147,938,126,439,544,112,1395
2006-01,210,94,507,146,926,125,438,538,112,1384
2006-02,210,94,504,146,914,122,431,534,112,1379
2006-03,209,93,504,146,908,120,427,530,112,1370
2006-04,209,92,501,145,901,120,425,523,111,1363
2006-05,207,92,500,144,893,118,422,519,110,1356
2006-06,205,92,497,144,887,117,418,517,110,1349
2006-07,219,105,514,165,921,125,439,572,113,1438
2006-08,218,105,513,164,913,124,437,571,112,1431
2006-09,218,104,510,164,910,123,432,570,112,1425
2006-10,217,103,506,163,899,122,430,569,112,1416
2006-11,216,100,505,163,896,120,424,561,112,1405
2006-12,214,100,499,162,887,117,423,556,112,1395
2007-01,212,99,495,161,877,114,420,549,112,1381
2007-02,212,97,492,161,867,114,418,547,111,1369
2007-03,210,97,490,159,859,112,415,545,111,1363
2007-04,210,96,481,159,850,111,413,538,110,1350
2007-05,207,96,478,159,840,111,410,537,109,1342
2007-06,205,96,472,156,832,111,406,533,108,1334
2007-07,209,102,501,173,882,126,418,575,109,1419
2007-08,205,101,499,173,873,125,415,569,108,1404
2007-09,204,101,497,173,862,124,411,566,108,1396
2007-10,204,100,495,173,851,124,404,562,107,1380
2007-11,203,99,492,172,845,120,396,554,106,1370
2007-12,200,98,487,172,835,120,393,551,106,1358
2008-01,200,97,486,172,828,119,392,546,105,1352
2008-02,199,97,482,170,825,117,391,542,105,1339
2008-03,199,97,480,167,819,116,388,536,105,1327
2008-04,198,96,476,166,814,115,384,529,105,1316
2008-05,196,96,473,165,805,114,379,520,105,1309
2008-06,196,96,471,165,799,114,378,517,105,1299
2008-07,205,103,500,181,840,117,382,554,105,1360
2008-08,204,103,497,179,829,116,378,549,105,1355
2008-09,202,103,495,179,817,115,375,544,104,1346
2008-10,200,103,493,179,808,114,369,537,104,1334
2008-11,195,102,490,176,800,113,367,535,104,1323
2008-12,194,102,488,175,794,112,365,527,103,1313
2009-01,192,101,485,175,791,111,362,519,103,1302
2009-02,191,98,482,175,785,110,361,514,102,1294
2009-03,191,96,475,173,780,109,360,506,102,1284
2009-04,190,95,468,172,771,108,358,503,102,1274
2009-05,190,93,465,170,767,108,358,494,102,1267
2009-06,189,91,463,170,757,105,357,487,102,1261
2009-07,190,94,469,173,757,109,358,500,103,1287
2009-08,189,93,467,172,752,109,356,496,103,1280
2009-09,188,92,466,172,752,108,355,491,103,1271
2009-10,188,92,465,171,745,107,353,486,102,1263
2009-11,188,91,462,168,741,102,348,481,102,1254
2009-12,186,91,459,168,737,100,347,476,102,1244
2010-01,186,91,459,168,731,99,344,471,102,1233
2010-02,185,91,456,168,724,98,343,468,102,1225
2010-03,181,91,454,165,721,98,341,462,102,1219
2010-04,181,91,452,164,710,98,341,462,102,1208
2010-05,180,91,450,163,708,97,339,461,102,1200
2010-06,180,91,449,161,708,96,338,459,102,1192
2010-07,185,93,472,172,733,103,349,483,103,1224
2010-08,185,93,470,172,727,102,346,480,103,1222
2010-09,184,92,467,169,722,102,346,477,102,1219
2010-10,184,92,467,168,711,101,344,472,102,1211
2010-11,183,91,463,167,704,101,343,467,102,1203
2010-12,182,91,459,164,694,101,342,460,100,1191
2011-01,182,90,455,164,689,101,341,457,100,1182
2011-02,182,89,454,162,682,101,340,453,98,1180
2011-03,180,86,450,162,679,99,338,450,98,1174
2011-04,178,86,449,161,669,98,336,445,98,1162
2011-05,177,86,446,161,663,98,333,443,98,1154
2011-06,175,86,445,157,656,97,330,433,97,1144
2011-07,174,94,456,165,690,103,337,461,99,1176
2011-08,173,94,455,164,685,103,337,459,99,1174
2011-09,172,94,454,162,682,101,337,457,98,1169
2011-10,171,94,452,162,676,101,336,453,98,1162
2011-11,170,93,448,161,669,101,334,450,97,1152
2011-12,167,93,445,158,665,100,333,448,96,1144
2012-01,167,93,443,157,658,99,331,446,95,1136
2012-02,167,93,442,156,651,99,329,441,95,1131
2012-03,167,93,440,155,647,99,328,438,93,1126
2012-04,166,93,439,155,644,99,326,434,92,1120
2012-05,166,92,437,154,641,99,325,433,91,1111
2012-06,163,92,435,153,640,99,322,429,90,1104
2012-07,167,94,435,165,675,103,331,449,90,1132
2012-08,167,93,434,162,668,103,329,440,90,1130
2012-09,165,93,432,162,666,103,327,436,90,1120
2012-10,164,92,429,158,661,103,323,435,90,1112
2012-11,164,92,427,157,655,101,322,434,90,1107
2012-12,164,91,422,156,647,100,322,428,89,1100
2013-01,162,91,421,156,646,99,319,426,89,1098
2013-02,159,91,420,156,644,98,316,425,89,1092
2013-03,159,90,419,156,639,98,316,421,89,1086
2013-04,159,89,417,154,631,98,313,420,89,1079
2013-05,157,89,415,152,628,97,311,419,89,1072
2013-06,154,89,415,151,624,96,309,415,88,1066
2013-07,158,90,422,156,661,96,324,455,88,1094
2013-08,156,89,420,155,656,95,324,453,88,1092
2013-09,155,88,419,154,651,94,324,452,88,1088
2013-10,154,87,416,153,647,94,322,446,88,1086
2013-11,152,86,415,152,640,94,315,445,88,1081
2013-12,152,86,415,151,636,92,314,444,87,1077
2014-01,152,86,415,151,633,92,312,439,87,1073
2014-02,150,86,408,151,629,92,310,436,87,1067
2014-03,150,85,406,149,629,91,310,435,87,1064
2014-04,149,85,405,148,626,90,309,434,87,1059
2014-05,147,85,402,148,625,90,308,432,87,1054
2014-06,146,85,402,147,621,89,308,431,87,1050
2014-07,152,87,417,165,673,92,325,530,88,1100
2014-08,151,87,417,165,672,92,322,528,87,1096
2014-09,150,87,417,164,670,91,322,525,87,1092
2014-10,149,86,417,162,665,90,320,524,87,1088
2014-11,149,85,416,161,663,89,319,519,87,1082
2014-12,149,84,415,160,656,88,317,518,87,1078
2015-01,148,84,414,159,650,88,315,515,87,1074
2015-02,148,84,411,158,645,88,311,512,87,1069
2015-03,147,84,410,156,641,88,309,509,87,1063
2015-04,147,83,410,156,637,87,309,506,87,1056
2015-05,147,82,410,155,632,87,309,502,87,1055
2015-06,145,82,408,154,627,87,309,501,86,1049
2015-07,143,82,415,154,664,87,323,591,88,1110
2015-08,143,81,413,153,661,87,319,589,88,1107
2015-09,142,81,407,152,658,87,319,587,88,1103
2015-10,141,80,405,150,649,87,318,582,88,1093
2015-11,141,80,404,149,645,87,318,579,88,1088
2015-12,141,80,402,148,642,84,316,576,87,1077
2016-01,140,80,399,140,637,84,314,574,87,1069
2016-02,139,80,397,139,631,84,313,569,87,1061
2016-03,138,80,395,137,628,84,313,569,86,1052
2016-04,136,79,391,136,625,84,310,568,85,1049
2016-05,135,79,390,133,619,80,307,563,85,1040
2016-06,135,78,389,132,614,79,307,561,85,1035
2016-07,140,81,397,131,632,82,314,611,84,1073
2016-08,138,81,396,131,626,82,314,605,84,1063
2016-09,138,81,393,129,619,81,312,600,83,1054
2016-10,136,80,393,129,613,81,311,595,81,1051
2016-11,136,79,392,128,602,81,311,591,81,1048
2016-12,136,79,391,128,597,79,309,588,80,1040
2017-01,136,78,389,128,594,77,309,587,79,1038
2017-02,136,78,388,128,589,76,307,582,78,1033
2017-03,136,77,387,127,586,76,304,577,78,1027
2017-04,135,76,383,125,581,76,304,574,78,1020
2017-05,134,76,381,124,578,76,303,572,78,1011
2017-06,133,75,379,123,574,76,301,570,78,1002
2017-07,138,78,391,144,605,77,307,613,80,1058
2017-08,138,78,391,143,598,76,306,610,79,1056
2017-09,137,78,387,143,591,76,302,608,78,1051
2017-10,137,78,386,142,584,75,302,602,78,1040
2017-11,137,78,385,140,579,72,299,598,78,1030
2017-12,134,78,385,138,576,72,297,593,78,1020
2018-01,132,78,385,138,574,72,295,593,78,1015
2018-02,132,78,382,138,570,71,294,587,78,1010
2018-03,130,77,380,138,569,69,293,584,78,1007
2018-04,128,77,380,134,566,69,291,580,78,999
2018-05,128,77,379,133,562,69,290,579,78,997
2018-06,126,77,377,133,559,68,289,577,77,992
2018-07,134,82,386,142,603,67,290,642,77,1051
2018-08,134,82,385,142,598,67,289,640,77,1047
2018-09,134,82,385,141,596,67,288,638,77,1044
2018-10,132,82,383,139,591,67,285,635,77,1036
2018-11,131,82,379,138,588,67,283,631,76,1030
2018-12,131,81,378,137,580,67,281,628,76,1026
2019-01,131,81,378,136,575,67,279,626,75,1019
2019-02,131,81,378,133,567,67,279,624,74,1016
2019-03,130,81,378,131,562,65,277,621,74,1011
2019-04,130,81,375,131,560,64,274,617,74,1006
2019-05,130,80,374,130,559,64,273,617,74,1002
2019-06,130,80,373,130,557,64,271,614,74,1001
2019-07,135,83,380,141,587,67,281,694,77,1031
2019-08,135,82,379,139,582,67,279,693,77,1025
2019-09,134,81,378,137,577,66,277,692,77,1019
2019-10,133,81,376,135,572,66,275,690,76,1015
2019-11,131,81,375,133,571,66,273,685,76,1008
2019-12,131,81,373,130,567,65,271,681,76,999
2020-01,131,81,371,128,566,65,270,675,76,993
2020-02,130,81,369,127,565,65,267,672,76,990
2020-03,129,81,367,127,561,64,266,672,76,989
2020-04,129,81,366,125,557,62,266,668,75,986
2020-05,128,79,364,124,556,61,264,666,75,982
2020-06,128,79,362,120,553,61,259,663,75,978
2020-07,132,82,364,121,573,63,270,722,74,1024
2020-08,132,82,364,119,569,62,266,722,74,1018
2020-09,131,81,363,117,566,62,266,721,74,1016
2020-10,131,81,362,114,564,62,266,715,74,1009
2020-11,131,81,362,112,564,61,266,712,74,1008
2020-12,131,81,362,112,562,60,262,708,74,1007
2021-01,131,81,362,109,560,60,259,705,74,1006
2021-02,131,81,361,109,558,59,259,702,74,1003
2021-03,131,81,361,108,556,59,259,699,74,1000
2021-04,131,81,361,107,548,58,258,696,74,997
2021-05,130,81,361,107,545,57,258,696,74,992
2021-06,130,81,360,107,542,56,257,695,74,988
2021-07,140,89,377,117,650,56,282,837,73,1225
2021-08,140,89,376,116,647,56,282,835,73,1220
2021-09,140,89,375,116,645,54,280,834,73,1215
2021-10,140,88,374,115,640,54,280,832,73,1204
2021-11,140,88,371,113,638,53,279,828,73,1194
2021-12,139,87,371,111,635,53,279,825,73,1188
2022-01,139,86,371,111,635,53,279,824,73,1179
2022-02,139,86,370,110,632,53,279,824,73,1171
2022-03,138,86,367,109,628,53,278,820,73,1169
2022-04,137,85,365,109,626,52,278,819,73,1162
2022-05,137,85,363,108,623,52,276,815,73,1155
2022-06,137,84,362,106,619,52,276,812,73,1151
2022-07,153,98,385,111,720,57,299,932,77,1346
2022-08,153,97,384,111,717,57,299,926,77,1340
2022-09,153,97,383,111,710,56,298,924,77,1337
2022-10,153,97,382,110,702,56,297,919,77,1322
2022-11,153,96,382,108,699,56,297,916,77,1314
2022-12,151,96,382,107,695,55,296,910,76,1251
2023-01,151,96,381,107,691,55,294,901,76,1242
2023-02,150,94,381,107,684,55,294,893,75,1234
2023-03,150,94,377,107,680,55,293,883,75,1214
2023-04,150,94,377,107,679,55,293,876,75,1203
2023-05,149,94,376,107,675,54,291,871,75,1190
2023-06,149,94,375,106,671,54,289,861,75,1179
2023-07,153,94,384,112,692,56,289,885,76,1229
2023-08,152,93,382,111,687,56,287,878,76,1213
2023-09,152,92,382,110,684,56,287,870,76,1205
2023-10,152,92,379,110,679,56,284,859,76,1194
2023-11,150,92,375,108,672,56,282,847,76,1188
2023-12,150,92,374,108,666,55,281,837,76,1165
2024-01,150,92,373,108,665,53,280,832,76,1159
